ViewsID,CustomerID,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Rating
507,507,News,Live-Events,Tv-App,7,226385,1
508,508,Comedy,TV-Shows,Tv-App,7,26626,1
509,509,Comedy,TV-Shows,Tv-App,2,28067,3
510,510,Music,TV-Shows,Mobile-App,10,503939,5
511,511,Cartoons,TV-Shows,Tv-App,3,88226,3
512,512,Documentaries,TV-Shows,Tv-App,9,422688,3
513,513,Documentaries,Live-Events,Decoder,4,486505,1
514,514,Sports,Live-Events,Decoder,2,582850,5
515,515,Reality,Live-Events,Browser,10,29787,4
516,516,Reality,TV-Shows,Decoder,0,118597,2
517,517,Documentaries,TV-Shows,Mobile-App,1,153900,2
518,518,Cartoons,Live-Events,Decoder,6,161594,3
519,519,Sports,TV-Shows,Decoder,7,492469,2
520,520,Religion,TV-Shows,Tv-App,10,301550,2
521,521,Documentaries,TV-Shows,Browser,3,78362,2
522,522,Religion,Live-Events,Tv-App,8,397850,5
523,523,Drama,Live-Events,Decoder,9,194179,4
524,524,Drama,Live-Events,Browser,7,303697,4
525,525,Documentaries,Live-Events,Mobile-App,7,485588,4
526,526,Documentaries,TV-Shows,Decoder,8,56252,2
527,527,News,Live-Events,Decoder,7,265392,1
528,528,Religion,TV-Shows,Mobile-App,3,350247,2
529,529,Sports,TV-Shows,Decoder,2,112316,1
530,530,Reality,TV-Shows,Decoder,3,280329,4
531,531,Talk-Shows,TV-Shows,Tv-App,4,349378,4
532,532,Music,Live-Events,Tv-App,10,135089,4
533,533,Action,TV-Shows,Decoder,4,597417,4
534,534,Documentaries,TV-Shows,Mobile-App,10,90471,5
535,535,News,Live-Events,Tv-App,10,121920,1
536,536,Talk-Shows,TV-Shows,Tv-App,1,463994,5
537,537,Reality,TV-Shows,Decoder,0,187969,4
538,538,Music,Live-Events,Decoder,11,9873,2
539,539,Comedy,Live-Events,Tv-App,5,393855,4
540,540,Reality,TV-Shows,Tv-App,10,252044,5
541,541,Documentaries,TV-Shows,Tv-App,1,440560,4
542,542,Action,TV-Shows,Browser,4,432868,4
543,543,Documentaries,TV-Shows,Tv-App,1,54106,4
544,544,Action,TV-Shows,Tv-App,2,577000,4
545,545,Religion,Live-Events,Mobile-App,7,366783,3
546,546,Comedy,TV-Shows,Decoder,3,276109,4
547,547,Comedy,TV-Shows,Browser,10,382051,4
548,548,Reality,Live-Events,Tv-App,3,4841,1
549,549,Sports,TV-Shows,Decoder,10,17614,1
550,550,Religion,Live-Events,Decoder,5,44594,3
551,551,Comedy,Live-Events,Tv-App,2,603514,1
552,552,Action,Live-Events,Tv-App,6,568268,4
553,553,Reality,TV-Shows,Tv-App,4,456234,2
554,554,Action,TV-Shows,Tv-App,3,493374,4
555,555,Reality,TV-Shows,Tv-App,7,595735,4
556,556,Sports,Live-Events,Mobile-App,9,212144,2
557,557,Drama,Live-Events,Tv-App,7,268422,1
558,558,Sports,TV-Shows,Decoder,7,191306,2
559,559,Religion,Live-Events,Decoder,9,94091,4
560,560,Talk-Shows,Live-Events,Decoder,1,484710,5
561,561,Action,TV-Shows,Decoder,7,412275,2
562,562,Drama,TV-Shows,Decoder,1,28758,1
563,563,Action,Live-Events,Browser,2,282014,1
564,564,Comedy,TV-Shows,Browser,1,32229,3
565,565,Music,Live-Events,Decoder,1,548189,4
566,566,Comedy,TV-Shows,Mobile-App,4,353040,3
567,567,Religion,Live-Events,Tv-App,3,528816,2
568,568,Sports,TV-Shows,Decoder,2,369277,5
569,569,Drama,TV-Shows,Mobile-App,10,223793,4
570,570,Action,Live-Events,Mobile-App,3,399946,3
571,571,Documentaries,Live-Events,Browser,11,295223,4
572,572,Comedy,Live-Events,Mobile-App,7,9695,1
573,573,Sports,Live-Events,Decoder,9,399635,4
574,574,Action,Live-Events,Mobile-App,9,57342,3
575,575,Comedy,TV-Shows,Decoder,3,275088,4
576,576,News,Live-Events,Tv-App,7,485650,3
577,577,News,Live-Events,Browser,4,179109,4
578,578,Comedy,Live-Events,Decoder,2,6353,4
579,579,Documentaries,Live-Events,Tv-App,8,181007,3
580,580,Sports,Live-Events,Browser,4,346588,3
581,581,Music,TV-Shows,Tv-App,9,291332,2
582,582,Documentaries,TV-Shows,Decoder,1,301543,5
583,583,Religion,TV-Shows,Browser,4,371709,5
584,584,Sports,Live-Events,Tv-App,4,242661,3
585,585,Comedy,TV-Shows,Decoder,9,151393,4
586,586,Reality,TV-Shows,Tv-App,0,147621,5
587,587,Action,TV-Shows,Mobile-App,9,381720,5
588,588,Comedy,Live-Events,Tv-App,6,401959,2
589,589,Sports,TV-Shows,Decoder,0,429358,5
590,590,Sports,Live-Events,Tv-App,1,528390,4
591,591,Reality,Live-Events,Browser,11,417178,2
592,592,Reality,Live-Events,Decoder,9,177707,3
593,593,Reality,Live-Events,Tv-App,4,564211,5
594,594,News,TV-Shows,Browser,4,105097,4
595,595,Cartoons,Live-Events,Decoder,4,72715,2
596,596,Drama,Live-Events,Tv-App,0,540898,4
597,597,Documentaries,Live-Events,Tv-App,10,573029,3
598,598,Comedy,Live-Events,Browser,7,536528,4
599,599,Documentaries,Live-Events,Mobile-App,1,584140,4
600,600,Talk-Shows,Live-Events,Mobile-App,6,561996,3
601,601,Reality,Live-Events,Decoder,10,265791,4
602,602,Talk-Shows,TV-Shows,Mobile-App,1,21010,5
603,603,Documentaries,TV-Shows,Tv-App,4,339291,3
604,604,News,Live-Events,Decoder,8,164712,2
605,605,Comedy,TV-Shows,Tv-App,4,424618,1
606,606,News,TV-Shows,Decoder,6,570988,5
607,607,News,Live-Events,Browser,5,70928,2
608,608,Music,TV-Shows,Decoder,5,401824,2
609,609,Documentaries,TV-Shows,Mobile-App,5,270923,1
610,610,Comedy,Live-Events,Tv-App,6,362294,1
611,611,Action,TV-Shows,Mobile-App,6,43240,4
612,612,Comedy,TV-Shows,Tv-App,7,276137,5
613,613,Drama,TV-Shows,Browser,5,505290,5
614,614,Comedy,TV-Shows,Browser,6,269921,5
615,615,Documentaries,Live-Events,Decoder,5,267832,2
616,616,Reality,Live-Events,Decoder,5,347709,4
617,617,Reality,Live-Events,Tv-App,10,29723,2
618,618,Music,TV-Shows,Decoder,8,514949,1
619,619,Drama,TV-Shows,Decoder,7,476585,1
620,620,Action,TV-Shows,Decoder,8,95999,3
621,621,Music,Live-Events,Mobile-App,3,370743,3
622,622,Music,Live-Events,Decoder,9,367678,3
623,623,Sports,TV-Shows,Decoder,9,451879,2
624,624,Drama,Live-Events,Browser,7,379880,2
625,625,Sports,Live-Events,Decoder,10,517318,2
626,626,Talk-Shows,TV-Shows,Mobile-App,11,507474,3
627,627,Music,Live-Events,Decoder,8,332312,3
628,628,Music,Live-Events,Tv-App,1,192200,5
629,629,News,TV-Shows,Tv-App,1,6109,4
630,630,Comedy,Live-Events,Mobile-App,5,130062,4
631,631,News,TV-Shows,Mobile-App,0,293631,5
632,632,Religion,Live-Events,Browser,6,585490,4
633,633,Sports,TV-Shows,Mobile-App,10,567669,1
634,634,Comedy,TV-Shows,Tv-App,5,96665,1
635,635,Talk-Shows,Live-Events,Browser,0,90827,4
636,636,Documentaries,Live-Events,Decoder,10,487255,2
637,637,Action,Live-Events,Mobile-App,5,435664,2
638,638,Comedy,Live-Events,Mobile-App,3,2011,2
639,639,Sports,Live-Events,Tv-App,6,240037,3
640,640,Comedy,TV-Shows,Browser,4,398855,4
641,641,Sports,TV-Shows,Mobile-App,11,139448,2
642,642,Music,Live-Events,Mobile-App,9,48453,2
643,643,Sports,Live-Events,Mobile-App,5,337198,4
644,644,Sports,TV-Shows,Decoder,6,407163,1
645,645,Religion,Live-Events,Decoder,5,176548,1
646,646,Reality,TV-Shows,Tv-App,7,233685,4
647,647,Drama,Live-Events,Tv-App,5,415093,4
648,648,Religion,TV-Shows,Decoder,9,25084,2
649,649,Comedy,TV-Shows,Tv-App,8,220764,5
650,650,Talk-Shows,Live-Events,Decoder,7,91290,4
651,651,Action,TV-Shows,Tv-App,3,38536,3
652,652,Reality,Live-Events,Tv-App,1,6328,3
653,653,News,TV-Shows,Tv-App,10,5414,3
654,654,Religion,Live-Events,Decoder,2,241540,3
655,655,News,TV-Shows,Tv-App,5,140480,3
656,656,Sports,TV-Shows,Decoder,10,29136,4
657,657,Action,TV-Shows,Mobile-App,1,366478,4
658,658,Comedy,Live-Events,Browser,3,234765,2
659,659,Comedy,Live-Events,Browser,8,147491,3
660,660,Music,Live-Events,Tv-App,8,118442,1
661,661,News,TV-Shows,Tv-App,0,82208,5
662,662,Documentaries,Live-Events,Browser,3,66364,1
663,663,Comedy,Live-Events,Tv-App,8,479055,5
664,664,Action,TV-Shows,Decoder,7,301773,3
665,665,Reality,Live-Events,Tv-App,10,214325,3
666,666,Music,TV-Shows,Browser,9,383525,2
667,667,Action,TV-Shows,Decoder,8,29827,2
668,668,Comedy,Live-Events,Browser,4,207960,4
669,669,Drama,TV-Shows,Decoder,9,447142,4
670,670,Comedy,TV-Shows,Browser,11,74274,5
671,671,Sports,Live-Events,Tv-App,6,141528,2
672,672,Religion,Live-Events,Tv-App,3,180754,4
673,673,News,TV-Shows,Decoder,11,204174,3
674,674,Music,Live-Events,Decoder,1,47895,3
675,675,Comedy,Live-Events,Tv-App,1,430968,4
676,676,Comedy,Live-Events,Browser,10,319402,2
677,677,Music,TV-Shows,Browser,7,109649,4
678,678,Cartoons,Live-Events,Browser,3,589174,5
679,679,Cartoons,Live-Events,Tv-App,2,143873,2
680,680,Drama,Live-Events,Mobile-App,9,315334,1
681,681,Talk-Shows,TV-Shows,Decoder,6,537113,3
682,682,Cartoons,TV-Shows,Mobile-App,7,521571,5
683,683,Comedy,TV-Shows,Browser,9,444789,5
684,684,Comedy,Live-Events,Decoder,8,504726,3
685,685,Comedy,Live-Events,Tv-App,9,458180,3
686,686,Documentaries,TV-Shows,Tv-App,2,373862,1
687,687,Cartoons,Live-Events,Browser,8,137471,2
688,688,News,TV-Shows,Tv-App,7,371143,2
689,689,Sports,Live-Events,Tv-App,1,569142,3
690,690,Comedy,TV-Shows,Tv-App,8,101458,2
691,691,Reality,Live-Events,Decoder,4,36691,2
692,692,Talk-Shows,TV-Shows,Browser,3,356724,2
693,693,Action,Live-Events,Mobile-App,0,172876,5
694,694,Talk-Shows,Live-Events,Browser,11,180364,2
695,695,Comedy,TV-Shows,Browser,9,468842,1
696,696,Cartoons,Live-Events,Decoder,4,164453,4
697,697,Cartoons,TV-Shows,Tv-App,10,288457,3
698,698,Sports,TV-Shows,Tv-App,10,283932,2
699,699,Drama,TV-Shows,Tv-App,5,501678,3
700,700,Music,Live-Events,Tv-App,8,325638,4
701,701,Music,TV-Shows,Tv-App,9,483783,2
702,702,Cartoons,TV-Shows,Tv-App,4,504442,5
703,703,Religion,Live-Events,Decoder,1,145580,3
704,704,Action,TV-Shows,Browser,5,415399,1
705,705,Comedy,TV-Shows,Decoder,10,557556,3
706,706,News,TV-Shows,Tv-App,9,328692,2
707,707,Reality,Live-Events,Decoder,7,332440,3
708,708,Talk-Shows,TV-Shows,Tv-App,10,505435,1
709,709,Cartoons,Live-Events,Tv-App,8,149628,2
710,710,Reality,Live-Events,Decoder,6,494476,4
711,711,Reality,Live-Events,Browser,8,90253,2
712,712,Talk-Shows,TV-Shows,Browser,2,90084,3
713,713,News,Live-Events,Browser,4,483449,2
714,714,Drama,Live-Events,Tv-App,5,279649,3
715,715,Documentaries,Live-Events,Decoder,1,425035,5
716,716,Documentaries,Live-Events,Tv-App,8,189109,1
717,717,Action,Live-Events,Browser,6,71535,3
718,718,Cartoons,TV-Shows,Tv-App,7,599857,4
719,719,Reality,Live-Events,Mobile-App,10,563031,5
720,720,Reality,Live-Events,Tv-App,10,392055,4
721,721,News,TV-Shows,Tv-App,3,151183,4
722,722,Comedy,Live-Events,Decoder,4,355389,4
723,723,Music,Live-Events,Mobile-App,9,167126,2
724,724,Comedy,TV-Shows,Tv-App,3,114159,3
725,725,Reality,Live-Events,Mobile-App,7,138494,3
726,726,Sports,Live-Events,Decoder,10,260775,4
727,727,Talk-Shows,Live-Events,Decoder,7,200938,5
728,728,Sports,Live-Events,Decoder,10,132577,2
729,729,News,TV-Shows,Browser,9,87881,3
730,730,Documentaries,TV-Shows,Decoder,9,399411,2
731,731,Comedy,TV-Shows,Decoder,3,263280,4
732,732,Sports,TV-Shows,Tv-App,0,173555,4
733,733,Cartoons,Live-Events,Decoder,6,571791,3
734,734,Music,Live-Events,Tv-App,5,363184,1
735,735,Action,TV-Shows,Mobile-App,10,245697,3
736,736,Action,Live-Events,Mobile-App,2,312772,3
737,737,Comedy,TV-Shows,Browser,1,30680,4
738,738,Action,Live-Events,Decoder,5,335515,4
739,739,Documentaries,Live-Events,Decoder,4,427485,2
740,740,News,TV-Shows,Decoder,8,187969,2
741,741,Comedy,Live-Events,Tv-App,2,595175,4
742,742,Talk-Shows,TV-Shows,Browser,3,398064,2
743,743,Sports,Live-Events,Mobile-App,5,6163,2
744,744,Documentaries,TV-Shows,Tv-App,9,283005,3
745,745,Action,Live-Events,Decoder,5,117318,2
746,746,Cartoons,TV-Shows,Decoder,2,199134,2
747,747,News,Live-Events,Tv-App,8,44044,4
748,748,Documentaries,Live-Events,Mobile-App,6,602011,3
749,749,Sports,TV-Shows,Mobile-App,9,185139,2
750,750,Action,TV-Shows,Browser,9,578591,1
751,751,Comedy,Live-Events,Tv-App,5,365198,5
752,752,News,Live-Events,Mobile-App,9,88463,4
753,753,Cartoons,Live-Events,Browser,4,274715,3
754,754,Comedy,TV-Shows,Tv-App,0,283594,4
755,755,Drama,TV-Shows,Browser,5,26984,2
756,756,Documentaries,TV-Shows,Tv-App,2,85581,3
757,757,Talk-Shows,Live-Events,Tv-App,2,525041,5
758,758,Religion,Live-Events,Decoder,2,215321,5
759,759,Reality,TV-Shows,Browser,9,17789,2
760,760,Cartoons,TV-Shows,Browser,10,106523,2
761,761,Music,Live-Events,Decoder,6,383909,2
762,762,Cartoons,TV-Shows,Decoder,10,319022,2
763,763,Documentaries,TV-Shows,Decoder,1,55153,2
764,764,Comedy,TV-Shows,Decoder,6,597943,4
765,765,Comedy,TV-Shows,Decoder,3,408963,2
766,766,Cartoons,Live-Events,Decoder,1,424079,2
767,767,Comedy,Live-Events,Browser,0,74180,1
768,768,Cartoons,TV-Shows,Decoder,8,416770,4
769,769,Action,Live-Events,Mobile-App,6,445711,5
770,770,Comedy,Live-Events,Decoder,6,124922,3
771,771,Music,Live-Events,Tv-App,5,137502,5
772,772,Documentaries,Live-Events,Mobile-App,1,245840,5
773,773,Reality,Live-Events,Decoder,2,412473,5
774,774,Cartoons,Live-Events,Browser,10,101067,5
775,775,Sports,TV-Shows,Decoder,5,581624,4
776,776,Action,TV-Shows,Decoder,6,117043,2
777,777,Sports,Live-Events,Decoder,2,150816,4
778,778,Documentaries,Live-Events,Decoder,3,76252,3
779,779,Action,Live-Events,Decoder,5,282230,2
780,780,Comedy,TV-Shows,Mobile-App,1,192347,3
781,781,Cartoons,Live-Events,Decoder,11,74330,4
782,782,Cartoons,Live-Events,Browser,0,463092,4
783,783,Action,Live-Events,Browser,2,323574,2
784,784,Music,TV-Shows,Browser,10,173908,3
785,785,Talk-Shows,Live-Events,Tv-App,9,428742,2
786,786,Comedy,Live-Events,Tv-App,4,137952,4
787,787,Cartoons,Live-Events,Tv-App,2,535464,5
788,788,Talk-Shows,Live-Events,Tv-App,4,114201,2
789,789,Reality,Live-Events,Decoder,3,449157,4
790,790,Sports,Live-Events,Tv-App,4,5753,1
791,791,Music,Live-Events,Decoder,11,395721,2
792,792,Sports,Live-Events,Tv-App,9,486926,4
793,793,Action,Live-Events,Decoder,9,59220,1
794,794,Talk-Shows,Live-Events,Browser,3,510508,3
795,795,Action,TV-Shows,Tv-App,6,219089,5
796,796,Comedy,Live-Events,Decoder,5,451564,3
797,797,Reality,TV-Shows,Decoder,8,432998,3
798,798,News,Live-Events,Mobile-App,5,554494,2
799,799,Drama,Live-Events,Decoder,10,585164,3
800,800,Cartoons,TV-Shows,Decoder,2,561666,3
801,801,Religion,TV-Shows,Decoder,10,496991,2
802,802,Reality,TV-Shows,Tv-App,6,67342,4
803,803,Talk-Shows,Live-Events,Mobile-App,8,228762,3
804,804,Sports,TV-Shows,Browser,6,406746,4
805,805,Talk-Shows,Live-Events,Mobile-App,3,389009,4
806,806,Comedy,Live-Events,Decoder,2,107404,2
807,807,Music,TV-Shows,Decoder,8,261569,3
808,808,News,Live-Events,Tv-App,6,44331,3
809,809,Talk-Shows,Live-Events,Tv-App,7,100837,2
810,810,Music,TV-Shows,Tv-App,3,465017,5
811,811,Comedy,TV-Shows,Decoder,8,485040,2
812,812,Talk-Shows,TV-Shows,Mobile-App,8,169123,2
813,813,Comedy,TV-Shows,Mobile-App,8,389280,4
814,814,Religion,TV-Shows,Decoder,6,111480,3
815,815,Cartoons,Live-Events,Mobile-App,10,201511,5
816,816,Action,TV-Shows,Decoder,5,374831,2
817,817,Action,Live-Events,Decoder,10,503973,3
818,818,Music,TV-Shows,Mobile-App,8,550968,3
819,819,Comedy,Live-Events,Mobile-App,1,324434,2
820,820,Documentaries,Live-Events,Decoder,9,432455,4
821,821,Documentaries,TV-Shows,Decoder,6,584791,2
822,822,Comedy,TV-Shows,Browser,1,63883,3
823,823,Drama,TV-Shows,Tv-App,2,157459,3
824,824,Drama,TV-Shows,Tv-App,4,242932,2
825,825,Documentaries,TV-Shows,Browser,11,170520,4
826,826,Religion,TV-Shows,Browser,10,495268,4
827,827,Comedy,TV-Shows,Tv-App,8,324301,1
828,828,Action,Live-Events,Mobile-App,2,568030,4
829,829,News,TV-Shows,Mobile-App,7,488440,3
830,830,Reality,TV-Shows,Decoder,3,299183,5
831,831,Reality,Live-Events,Browser,1,383461,3
832,832,Religion,Live-Events,Browser,4,103271,3
833,833,Drama,TV-Shows,Tv-App,6,548774,4
834,834,Documentaries,Live-Events,Decoder,3,57879,2
835,835,Cartoons,Live-Events,Tv-App,7,109632,2
836,836,Sports,TV-Shows,Mobile-App,4,417820,5
837,837,Comedy,TV-Shows,Mobile-App,9,6992,3
838,838,Music,TV-Shows,Tv-App,11,69980,4
839,839,Action,Live-Events,Tv-App,7,196908,2
840,840,Documentaries,Live-Events,Tv-App,9,560768,4
841,841,Cartoons,TV-Shows,Decoder,4,559868,2
842,842,Talk-Shows,Live-Events,Tv-App,7,442550,2
843,843,Comedy,Live-Events,Tv-App,1,223883,4
844,844,Music,TV-Shows,Browser,9,121614,3
845,845,Talk-Shows,Live-Events,Tv-App,9,101351,4
846,846,Comedy,Live-Events,Tv-App,5,531597,4
847,847,Documentaries,Live-Events,Browser,8,594765,2
848,848,Religion,TV-Shows,Mobile-App,5,546934,2
849,849,Sports,TV-Shows,Mobile-App,5,42630,2
850,850,Documentaries,TV-Shows,Mobile-App,8,276781,5
851,851,Cartoons,Live-Events,Mobile-App,4,130374,2
852,852,Sports,Live-Events,Decoder,1,43709,4
853,853,Comedy,Live-Events,Decoder,3,266639,3
854,854,Sports,TV-Shows,Decoder,9,174846,2
855,855,Action,Live-Events,Mobile-App,9,71145,2
856,856,Comedy,TV-Shows,Mobile-App,4,498565,2
857,857,Music,TV-Shows,Tv-App,10,330217,3
858,858,Talk-Shows,Live-Events,Tv-App,3,152339,4
859,859,Cartoons,TV-Shows,Browser,2,516654,4
860,860,Comedy,TV-Shows,Decoder,3,249832,5
861,861,Reality,TV-Shows,Decoder,7,231259,3
862,862,Cartoons,Live-Events,Browser,4,511484,4
863,863,Comedy,Live-Events,Browser,9,451322,5
864,864,Comedy,Live-Events,Browser,10,527245,2
865,865,Comedy,Live-Events,Tv-App,8,199289,3
866,866,Comedy,TV-Shows,Tv-App,3,377891,2
867,867,Action,Live-Events,Tv-App,1,300591,3
868,868,Comedy,TV-Shows,Mobile-App,7,472574,3
869,869,Sports,TV-Shows,Tv-App,8,251379,5
870,870,Comedy,TV-Shows,Tv-App,4,550117,1
871,871,Sports,TV-Shows,Decoder,1,273650,1
872,872,Documentaries,Live-Events,Browser,10,114761,5
873,873,News,Live-Events,Browser,2,482701,2
874,874,News,TV-Shows,Decoder,4,26590,5
875,875,Comedy,TV-Shows,Mobile-App,5,470532,2
876,876,Cartoons,TV-Shows,Mobile-App,7,205263,5
877,877,Cartoons,TV-Shows,Decoder,4,522579,1
878,878,Comedy,Live-Events,Browser,6,63949,3
879,879,Sports,Live-Events,Decoder,7,88098,3
880,880,Talk-Shows,Live-Events,Browser,5,541807,4
881,881,Comedy,TV-Shows,Tv-App,8,79573,2
882,882,Comedy,Live-Events,Decoder,2,543052,4
883,883,Reality,TV-Shows,Decoder,1,44109,5
884,884,News,Live-Events,Decoder,6,74554,3
885,885,Action,TV-Shows,Browser,8,387232,3
886,886,Sports,TV-Shows,Decoder,5,219877,3
887,887,Reality,TV-Shows,Tv-App,2,559073,4
888,888,Talk-Shows,Live-Events,Tv-App,4,65578,4
889,889,Religion,TV-Shows,Decoder,10,59072,4
890,890,Drama,Live-Events,Decoder,4,72431,4
891,891,Action,Live-Events,Browser,7,540910,5
892,892,Talk-Shows,Live-Events,Tv-App,8,255565,1
893,893,Comedy,TV-Shows,Mobile-App,5,159045,5
894,894,Religion,Live-Events,Tv-App,4,142062,2
895,895,Action,Live-Events,Tv-App,10,333592,4
896,896,Action,Live-Events,Tv-App,3,132570,2
897,897,Documentaries,TV-Shows,Decoder,4,3029,2
898,898,Comedy,TV-Shows,Decoder,10,318211,4
899,899,Comedy,TV-Shows,Tv-App,3,436800,3
900,900,Talk-Shows,Live-Events,Browser,7,436635,3
901,901,Talk-Shows,Live-Events,Mobile-App,4,467727,2
902,902,Music,TV-Shows,Decoder,5,315735,5
903,903,Talk-Shows,Live-Events,Browser,1,488742,3
904,904,Comedy,TV-Shows,Tv-App,4,545360,4
905,905,Documentaries,TV-Shows,Decoder,10,416105,3
906,906,Cartoons,TV-Shows,Decoder,5,506704,2
907,907,Talk-Shows,Live-Events,Browser,7,98599,3
908,908,Talk-Shows,Live-Events,Decoder,4,496192,2
909,909,Action,Live-Events,Decoder,11,231905,3
910,910,Documentaries,Live-Events,Tv-App,5,546992,3
911,911,News,Live-Events,Mobile-App,3,218882,1
912,912,Comedy,TV-Shows,Tv-App,7,300713,3
913,913,Drama,Live-Events,Decoder,2,305260,3
914,914,Cartoons,Live-Events,Tv-App,11,471142,5
915,915,Comedy,TV-Shows,Mobile-App,6,51293,4
916,916,Action,Live-Events,Browser,7,284143,1
917,917,Drama,Live-Events,Decoder,9,449179,1
918,918,Comedy,Live-Events,Tv-App,2,598002,2
919,919,Comedy,TV-Shows,Tv-App,9,147756,3
920,920,Drama,TV-Shows,Decoder,4,555775,4
921,921,Drama,TV-Shows,Browser,8,105707,4
922,922,Comedy,TV-Shows,Decoder,2,144129,5
923,923,Drama,TV-Shows,Decoder,10,461296,5
924,924,Comedy,TV-Shows,Mobile-App,10,290073,1
925,925,Talk-Shows,Live-Events,Browser,5,380309,2
926,926,Music,Live-Events,Decoder,0,12699,2
927,927,Comedy,TV-Shows,Tv-App,7,436339,2
928,928,Documentaries,TV-Shows,Browser,10,599695,3
929,929,Comedy,TV-Shows,Browser,7,172336,2
930,930,Comedy,TV-Shows,Tv-App,4,289328,4
931,931,Comedy,TV-Shows,Browser,8,253912,4
932,932,Religion,Live-Events,Tv-App,9,231079,3
933,933,News,TV-Shows,Tv-App,4,97401,5
934,934,Documentaries,TV-Shows,Mobile-App,3,288454,4
935,935,Talk-Shows,TV-Shows,Decoder,4,387735,4
936,936,Music,TV-Shows,Tv-App,5,67834,5
937,937,Talk-Shows,TV-Shows,Tv-App,9,125320,4
938,938,Cartoons,TV-Shows,Decoder,2,167312,5
939,939,Talk-Shows,Live-Events,Browser,3,367223,2
940,940,Action,TV-Shows,Decoder,1,133129,3
941,941,Comedy,Live-Events,Browser,3,68438,2
942,942,Talk-Shows,Live-Events,Tv-App,6,52738,4
943,943,News,TV-Shows,Decoder,3,48844,1
944,944,Comedy,TV-Shows,Tv-App,3,74981,2
945,945,Comedy,Live-Events,Decoder,5,10674,1
946,946,Drama,Live-Events,Tv-App,11,81898,2
947,947,Documentaries,TV-Shows,Decoder,2,32715,1
948,948,Talk-Shows,Live-Events,Tv-App,5,1920,3
949,949,Religion,TV-Shows,Decoder,7,327654,2
950,950,Comedy,TV-Shows,Decoder,10,96491,3
951,951,Talk-Shows,Live-Events,Mobile-App,4,202080,3
952,952,Comedy,TV-Shows,Tv-App,2,601643,5
953,953,Comedy,Live-Events,Mobile-App,4,194385,4
954,954,Drama,TV-Shows,Decoder,4,589725,3
955,955,Comedy,TV-Shows,Browser,9,35423,4
956,956,Documentaries,Live-Events,Mobile-App,3,588310,4
957,957,Sports,Live-Events,Decoder,5,433495,2
958,958,Action,TV-Shows,Mobile-App,3,77583,5
959,959,News,Live-Events,Decoder,7,121812,3
960,960,Cartoons,TV-Shows,Tv-App,9,12074,5
961,961,Music,TV-Shows,Tv-App,3,3451,3
962,962,Music,Live-Events,Tv-App,3,522808,4
963,963,Comedy,TV-Shows,Decoder,7,195151,4
964,964,Reality,TV-Shows,Browser,2,546488,2
965,965,Reality,Live-Events,Tv-App,3,464695,1
966,966,News,Live-Events,Tv-App,4,372216,2
967,967,Reality,TV-Shows,Tv-App,9,395886,4
968,968,Talk-Shows,TV-Shows,Decoder,10,346397,5
969,969,News,Live-Events,Decoder,0,422327,2
970,970,Music,Live-Events,Tv-App,8,214979,4
971,971,Cartoons,Live-Events,Decoder,5,136842,3
972,972,Talk-Shows,Live-Events,Decoder,2,137347,1
973,973,Music,TV-Shows,Decoder,9,247126,1
974,974,Sports,TV-Shows,Decoder,0,371418,3
975,975,Music,Live-Events,Decoder,6,527503,5
976,976,Drama,Live-Events,Decoder,10,155653,4
977,977,Action,TV-Shows,Mobile-App,8,37733,5
978,978,Comedy,Live-Events,Decoder,9,104680,4
979,979,Comedy,Live-Events,Mobile-App,10,209936,2
980,980,News,TV-Shows,Browser,2,563887,5
981,981,Reality,Live-Events,Decoder,8,229393,2
982,982,Cartoons,Live-Events,Browser,3,7145,4
983,983,Documentaries,TV-Shows,Decoder,9,404279,4
984,984,Music,Live-Events,Decoder,6,363341,2
985,985,Music,Live-Events,Mobile-App,5,583867,5
986,986,News,Live-Events,Browser,4,550060,1
987,987,Music,TV-Shows,Decoder,4,224654,2
988,988,Documentaries,Live-Events,Tv-App,1,492592,4
989,989,Drama,Live-Events,Decoder,8,127198,5
990,990,Comedy,TV-Shows,Mobile-App,7,540963,3
